sentence	name	link
 Тишина, и мне показалось, что я один во всем мире со своей лампой.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Где-то очень бурно неслась жизнь, а у меня за окнами бил, стучался косой дождь, потом незаметно превратился в безэвучный снег.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Долгие часы я сидел и читал старые амбулаторные книги за предшествующие 5 лет.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Предо мной тысячами и десятками тысяч прошли имена и названия деревень.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 В этих колоннах людей я искал его и находил часто.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
" Мелькали надписи, шаблонные, скучные: ""Brоnchitis"", ""Laryngitis""...? еще и еще..."	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Но вот он!	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
" ""Lues 3""."	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 И сбоку размашистым почерком, привычной рукой выписано: Rp.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Ung.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Hydrarg. ciner.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 3,0 Д. т.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
" Вот она — ""черная мазь""."	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Опять.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
" Опять пляшут в глазах бронхиты и катарры и вдруг прерываются... вновь ""Lues""..."	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Больше всего было пометок именно о вторичном люесе.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Реже попадался третичный.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
" И тогда иодистый калий размашисто занимал графу ""лечение""."	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Чем дальше я читал старые, пахнущие плесенью, амбулаторные, забытые на чердаке, фолианты, тем больший свет проливался в мою неопытную голову.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Я начал понимать чудовищные вещи.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Позвольте, а где же пометки о первичной яэве?	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Что-то не видно.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 На тысячи и тысячи имен редко одна, одна.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 А вторичного сифилиса — бесконечные вереницы.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Что же это значит?	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 А вот что это значит...	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 — Это значит... — говорил я в тени самому себе и мыши, грызущей старые корешки на книжных полках шкафа, это значит, что здесь не имеют понятия о сифилисе и яэва эта никого не пугает.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Да-с.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 А потом она возьмет и заживет.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Рубец останется... так, так, и больше ничего?	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Нет, не больше ничего!	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 А разовьется вторичный и бурный при этом сифилис.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Когда глотка болит и на теле появятся мокнущие папулы, то поедет в больницу Семен Хотов, 32 лет, и ему дадут серую мазь...	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Ага!	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 ..	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Круг света помещался на столе, и в пепельнице лежащая шоколадная женщина исчезла под грудой окурков.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 — Я найду этого Семена Хотова. гм...	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Шуршали, чуть тронутые желтым тленом, амбулаторные листы.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 17 июня 1916 года Семен Хотов получил шесть пакетиков ртутной целительной мази, изобретенной давно на спасение Семена Хотова.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Мне известно, что мой предшественник говорил Семену, вручая ему мазь: — Семен, когда сделаешь шесть втираний, вымоешься, приедешь опять.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Слышишь, Семен?	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Семен, конечно, кланялся и благодарил сиплым голосом.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Посмотрим: деньков через 10-12 должен Семен неизбежно опять показаться в книге.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Посмотрим, посмотрим...	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
 Дым, листы шуршат.	Михаил Булгаков. Звездная сыпь.	http://az.lib.ru/b/bulgakow_m_a/text_07_1925_zvezdnaya_syp.shtml
